ecg,gsr,temp,hr,spo2,timest,second
1.7009,0.5181,31.25,0,0,380963,76.599
1.74,0.4985,31.28,0,0,380966,76.602
1.7595,0.4839,31.28,0,0,380969,76.605
1.784,0.4985,31.3,0,0,380974,76.608
1.8035,0.4985,31.28,0,0,380977,76.611
1.8182,0.4936,31.28,0,0,380980,76.614
1.8084,0.4985,31.28,0,0,380983,76.617
1.7986,0.4985,31.3,0,0,380986,76.62
1.7889,0.4936,31.28,0,0,380990,76.623
1.7742,0.4985,31.28,0,0,380993,76.626
1.7595,0.4985,31.28,0,0,380996,76.629
1.74,0.4985,31.28,0,0,380999,76.632
1.7351,0.4936,31.28,0,0,381002,76.635
1.7058,0.4985,31.12,0,0,381006,76.638
1.696,0.5034,31.28,0,0,381009,76.641
1.7204,0.4936,31.28,0,0,381012,76.644
1.6764,0.4985,31.28,0,0,381016,76.647
1.6716,0.4985,31.25,0,0,381019,76.65
1.6862,0.4839,31.3,0,0,381023,76.653
1.6667,0.4985,31.28,0,0,381026,76.656
1.6667,0.4936,31.25,0,0,381029,76.659
1.6862,0.4985,31.28,0,0,381032,76.662
1.6667,0.5034,31.28,0,0,381035,76.665
1.6764,0.4985,31.28,0,0,381039,76.668
1.6813,0.4985,31.28,0,0,381042,76.671
1.6862,0.4985,31.28,0,0,381045,76.674
1.6911,0.4985,31.25,0,0,381048,76.677
1.6862,0.5034,31.28,0,0,381051,76.68
1.6667,0.4985,31.28,0,0,381056,76.683
1.6129,0.4985,31.3,0,0,381059,76.686
1.5445,0.4985,31.28,0,0,381062,76.689
1.5054,0.4839,31.28,0,0,381065,76.692
1.52,0.4985,31.28,0,0,381068,76.695
1.652,0.4985,31.28,0,0,381072,76.698
1.8915,0.4936,31.28,0,0,381075,76.701
2.1945,0.4985,31.28,0,0,381078,76.704
2.7224,0.4985,31.33,0,0,381081,76.707
3.4604,0.4985,31.28,0,0,381084,76.71
4.1105,0.4936,31.28,0,0,381088,76.713
4.5015,0.4985,31.09,0,0,381091,76.716
4.5552,0.4985,31.28,0,0,381094,76.719
4.1838,0.4839,31.28,0,0,381097,76.722
3.6119,0.4985,31.28,0,0,381101,76.725
3.0205,0.4985,31.28,0,0,381105,76.728
2.522,0.4985,31.28,0,0,381108,76.731
2.131,0.4985,31.28,0,0,381111,76.734
1.8426,0.4985,31.09,0,0,381114,76.737
1.6569,0.4985,31.25,0,0,381117,76.74
1.5494,0.4985,31.28,0,0,381121,76.743
1.4516,0.4985,31.3,0,0,381124,76.746
1.4027,0.4985,31.09,0,0,381127,76.749
1.3783,0.4985,31.28,0,0,381130,76.752
1.3783,0.4985,31.28,0,0,381133,76.755
1.3685,0.4985,31.15,0,0,381137,76.758
1.3734,0.4936,31.28,0,0,381140,76.761
1.3832,0.4985,31.28,0,0,381144,76.764
1.3978,0.4985,31.28,0,0,381147,76.767
1.4174,0.4985,31.28,0,0,381150,76.77
1.4223,0.4985,31.28,0,0,381154,76.773
1.4418,0.5034,31.25,0,0,381157,76.776
1.4614,0.4936,31.28,0,0,381160,76.779
1.4858,0.4936,31.28,0,0,381163,76.782
1.5005,0.4985,31.25,0,0,381167,76.785
1.52,0.5034,31.28,0,0,381170,76.788
1.5689,0.4936,31.28,0,0,381173,76.791
1.5738,0.4985,31.28,0,0,381176,76.794
1.5934,0.5034,31.28,0,0,381179,76.797
1.6129,0.4985,31.28,0,0,381182,76.8
1.6325,0.4985,31.3,0,0,381187,76.803
1.6471,0.5083,31.22,0,0,381190,76.806
1.6716,0.4936,31.28,0,0,381193,76.809
1.6862,0.4985,31.28,0,0,381196,76.812
1.7058,0.4985,31.28,0,0,381200,76.815
1.7253,0.4936,31.28,0,0,381203,76.818
1.7449,0.4985,31.28,0,0,381206,76.821
1.7644,0.4936,31.28,0,0,381209,76.824
1.8133,0.4985,31.28,0,0,381212,76.827
1.8035,0.4985,31.3,0,0,381216,76.83
1.8231,0.4985,31.28,0,0,381219,76.833
1.8768,0.4985,31.28,0,0,381222,76.836
1.8622,0.4985,31.28,0,0,381225,76.839
1.8817,0.5132,31.28,0,0,381229,76.842
1.9013,0.4936,31.28,0,0,381233,76.845
1.9257,0.4985,31.09,0,0,381236,76.848
1.9453,0.4985,31.28,0,0,381239,76.851
1.9648,0.4985,31.28,0,0,381242,76.854
1.9795,0.4936,31.3,0,0,381245,76.857
1.999,0.4985,31.28,0,0,381249,76.86
2.0137,0.4985,31.28,0,0,381252,76.863
2.0381,0.4985,31.28,0,0,381255,76.866
2.0577,0.4985,31.25,0,0,381258,76.869
2.0821,0.4985,31.28,0,0,381261,76.872
2.0968,0.4985,31.28,0,0,381265,76.875
2.1163,0.4985,31.3,0,0,381268,76.878
2.1359,0.4985,31.28,0,0,381272,76.881
2.175,0.4985,31.28,0,0,381275,76.884
2.1652,0.4985,31.28,0,0,381278,76.887
2.1848,0.5279,31.28,0,0,381282,76.89
2.1945,0.4839,31.28,0,0,381285,76.893
2.2043,0.4985,31.28,0,0,381288,76.896
2.219,0.523,31.25,0,0,381291,76.899
2.2287,0.4936,31.28,0,0,381294,76.902
2.2385,0.4985,31.3,0,0,381298,76.905
2.2483,0.4985,31.22,0,0,381301,76.908
2.2532,0.5034,31.28,0,0,381304,76.911
2.2581,0.4985,31.28,0,0,381307,76.914
2.263,0.4985,31.28,0,0,381310,76.917
2.2581,0.523,31.28,0,0,381315,76.92
2.2483,0.4936,31.28,0,0,381318,76.923
2.2434,0.4985,31.28,0,0,381321,76.926
2.2336,0.523,31.28,0,0,381324,76.929
2.2287,0.4936,31.28,0,0,381327,76.932
2.2141,0.4985,31.28,0,0,381331,76.935
2.1994,0.4985,31.28,0,0,381334,76.938
2.2092,0.4936,31.28,0,0,381337,76.941
2.1554,0.4985,31.28,0,0,381340,76.944
2.1212,0.4985,31.25,0,0,381343,76.947
2.0919,0.4985,31.28,0,0,381347,76.95
2.0479,0.4985,31.28,0,0,381350,76.953
2.0039,0.4985,31.25,0,0,381353,76.956
1.9648,0.4936,31.28,0,0,381357,76.959
1.9159,0.4936,31.28,0,0,381360,76.962
1.8719,0.4985,31.28,0,0,381364,76.965
1.828,0.4936,31.28,0,0,381367,76.968
1.7937,0.4936,31.28,0,0,381370,76.971
1.7595,0.4985,31.15,0,0,381373,76.974
1.7302,0.5034,31.28,0,0,381376,76.977
1.7107,0.4936,31.28,0,0,381380,76.98
1.6764,0.4985,31.25,0,0,381383,76.983
1.6618,0.4985,31.28,0,0,381386,76.986
1.6422,0.4936,31.28,0,0,381389,76.989
1.6422,0.4985,31.28,0,0,381392,76.992
1.6422,0.4985,31.28,0,0,381396,76.995
1.6325,0.4936,31.28,0,0,381400,76.998
1.6325,0.4985,31.2,0,0,381403,77.001
1.6325,0.4985,31.28,0,0,381406,77.004
1.6422,0.4985,31.28,0,0,381409,77.007
1.652,0.4985,31.28,0,0,381413,77.01
1.6862,0.4985,31.28,0,0,381416,77.013
1.6813,0.4985,31.28,0,0,381419,77.016
1.696,0.4985,31.25,0,0,381422,77.019
1.7107,0.4936,31.28,0,0,381425,77.022
1.7253,0.4985,31.3,0,0,381429,77.025
1.7449,0.4985,31.28,0,0,381432,77.028
1.7546,0.5034,31.28,0,0,381435,77.031
1.7693,0.4985,31.28,0,0,381438,77.034
1.7791,0.4985,31.28,0,0,381442,77.037
1.7889,0.5034,31.28,0,0,381446,77.04
1.8035,0.4839,31.28,0,0,381449,77.043
1.8084,0.4985,31.28,0,0,381452,77.046
1.8182,0.4985,31.25,0,0,381455,77.049
1.8328,0.4936,31.25,0,0,381458,77.052
1.8426,0.4985,31.28,0,0,381462,77.055
1.8475,0.5279,31.28,0,0,381465,77.058
1.8524,0.4936,31.28,0,0,381468,77.061
1.8573,0.4985,31.28,0,0,381471,77.064
1.8622,0.4985,31.28,0,0,381474,77.067
1.8719,0.4985,31.28,0,0,381478,77.07
1.8671,0.4985,31.28,0,0,381481,77.073
1.8671,0.4936,31.28,0,0,381485,77.076
1.8671,0.4985,31.3,0,0,381488,77.079
1.8671,0.4985,31.2,0,0,381492,77.082
1.8719,0.4936,31.28,0,0,381495,77.085
1.8768,0.4985,31.28,0,0,381498,77.088
1.8768,0.5132,31.28,0,0,381501,77.091
1.8768,0.4839,31.28,0,0,381504,77.094
1.8817,0.4936,31.25,0,0,381508,77.097
1.8866,0.4936,31.28,0,0,381511,77.1
1.8817,0.5034,31.28,0,0,381514,77.103
1.8866,0.4985,31.28,0,0,381517,77.106
1.8866,0.4985,31.25,0,0,381520,77.109
1.8866,0.4936,31.28,0,0,381524,77.112
1.8915,0.4985,31.28,0,0,381528,77.115
1.8866,0.4985,31.25,0,0,381531,77.118
1.8866,0.4936,31.28,0,0,381534,77.121
1.8915,0.4985,31.3,0,0,381537,77.124
1.8866,0.4985,31.28,0,0,381541,77.127
1.8866,0.4936,31.28,0,0,381544,77.13
1.8915,0.4985,31.28,0,0,381547,77.133
1.8915,0.4985,31.28,0,0,381550,77.136
1.8964,0.4985,31.28,0,0,381553,77.139
1.8915,0.4985,31.28,0,0,381557,77.142
1.8964,0.4985,31.28,0,0,381560,77.145
1.9306,0.4985,31.28,0,0,381563,77.148
1.9013,0.4985,31.28,0,0,381566,77.151
1.9013,0.4985,31.25,0,0,381570,77.154
1.9013,0.5034,31.28,0,0,381574,77.157
1.9013,0.4936,31.28,0,0,381577,77.16
1.9013,0.4936,31.33,0,0,381580,77.163
1.9013,0.4985,31.28,0,0,381583,77.166
1.911,0.4985,31.28,0,0,381586,77.169
1.911,0.4985,31.28,0,0,381590,77.172
1.9208,0.5132,31.28,0,0,381593,77.175
1.9453,0.4936,31.28,0,0,381596,77.178
1.9355,0.4985,31.3,0,0,381599,77.181
1.9404,0.4985,31.25,0,0,381602,77.184
1.9501,0.4985,31.28,0,0,381606,77.187
1.9404,0.4985,31.28,0,0,381609,77.19
1.9453,0.4985,31.22,0,0,381613,77.193
1.9648,0.4985,31.28,0,0,381616,77.196
1.9404,0.4985,31.28,0,0,381619,77.199
1.9453,0.4985,31.3,0,0,381623,77.202
1.9501,0.4985,31.28,0,0,381626,77.205
1.955,0.4985,31.28,0,0,381629,77.208
1.9599,0.4985,31.07,0,0,381632,77.211
1.9648,0.4985,31.28,0,0,381635,77.214
1.9599,0.4985,31.28,0,0,381639,77.217
1.9648,0.4985,31.22,0,0,381642,77.22
1.9648,0.5279,31.28,0,0,381645,77.223
1.9648,0.4839,31.28,0,0,381648,77.226
1.9697,0.4985,31.28,0,0,381651,77.229
1.9746,0.5034,31.28,0,0,381656,77.232
1.9648,0.4985,31.28,0,0,381659,77.235
1.9697,0.4985,31.28,0,0,381662,77.238
1.9697,0.5083,31.28,0,0,381665,77.241
1.9697,0.4936,31.28,0,0,381668,77.244
1.9746,0.4985,31.28,0,0,381672,77.247
1.9746,0.4936,31.25,0,0,381675,77.25
1.9941,0.4936,31.28,0,0,381678,77.253
1.9892,0.4985,31.28,0,0,381681,77.256
1.9892,0.4985,31.28,0,0,381684,77.259
2.0283,0.4936,31.28,0,0,381688,77.262
1.999,0.4985,31.28,0,0,381691,77.265
2.0039,0.4985,31.3,0,0,381694,77.268
2.0039,0.4985,31.28,0,0,381698,77.271
2.0039,0.4985,31.28,0,0,381701,77.274
2.0235,0.4936,31.28,0,0,381705,77.277
2.0088,0.4985,31.28,0,0,381708,77.28
2.0186,0.4985,31.3,0,0,381711,77.283
2.0381,0.4985,31.28,0,0,381714,77.286
2.0674,0.4936,31.28,0,0,381717,77.289
2.1017,0.4839,31.28,0,0,381721,77.292
2.1261,0.4936,31.28,0,0,381724,77.295
2.1408,0.523,31.28,0,0,381727,77.298
2.175,0.4936,31.28,0,0,381730,77.301
2.1554,0.4985,31.28,0,0,381733,77.304
2.1505,0.4985,31.3,0,0,381737,77.307
2.1359,0.4936,31.28,0,0,381741,77.31
2.1212,0.4985,31.28,0,0,381744,77.313
2.1065,0.4985,31.12,0,0,381747,77.316
2.0919,0.523,31.28,0,0,381750,77.319
2.0772,0.4936,31.28,0,0,381754,77.322
2.0577,0.4985,31.28,0,0,381757,77.325
2.043,0.4985,31.28,0,0,381760,77.328
2.0283,0.4985,31.12,0,0,381763,77.331
2.0137,0.4985,31.28,0,0,381766,77.334
2.0137,0.4985,31.28,0,0,381770,77.337
1.999,0.4985,31.28,0,0,381773,77.34
1.999,0.4936,31.25,0,0,381776,77.343
1.9941,0.5034,31.28,0,0,381779,77.346
1.9941,0.4985,31.28,0,0,381783,77.349
1.9941,0.4985,31.28,0,0,381787,77.352
1.9941,0.4985,31.28,0,0,381790,77.355
1.999,0.4985,31.28,0,0,381793,77.358
1.999,0.4985,31.28,0,0,381796,77.361
2.0039,0.5083,31.28,0,0,381799,77.364
2.0186,0.4985,31.28,0,0,381803,77.367
1.9941,0.4936,31.28,0,0,381806,77.37
1.9599,0.4985,31.3,0,0,381809,77.373
1.9062,0.4985,31.28,0,0,381812,77.376
1.8573,0.4985,31.28,0,0,381815,77.379
1.8475,0.4936,31.25,0,0,381819,77.382
1.9257,0.4936,31.3,0,0,381822,77.385
2.1017,0.4985,31.28,0,0,381826,77.388
2.3705,0.4985,31.07,0,0,381829,77.391
2.7859,0.4985,31.25,0,0,381832,77.394
3.3969,0.4985,31.28,0,0,381836,77.397
4.042,0.4936,31.3,0,0,381839,77.4
4.4673,0.4985,31.28,0,0,381842,77.403
4.6139,0.5181,31.28,0,0,381845,77.406
4.3548,0.4839,31.28,0,0,381848,77.409
3.8074,0.4985,31.28,0,0,381852,77.412
3.2307,0.4985,31.25,0,0,381855,77.415
2.7517,0.4936,31.28,0,0,381858,77.418
2.3656,0.4985,31.3,0,0,381861,77.421
2.0821,0.4985,31.12,0,0,381864,77.424
1.8915,0.5181,31.28,0,0,381869,77.427
1.7791,0.4985,31.28,0,0,381872,77.43
1.7155,0.4936,31.12,0,0,381875,77.433
1.6862,0.4985,31.28,0,0,381878,77.436
1.6667,0.4985,31.28,0,0,381881,77.439
1.6716,0.4985,31.09,0,0,381885,77.442
1.6764,0.5034,31.28,0,0,381888,77.445
1.696,0.4985,31.3,0,0,381891,77.448
1.7107,0.4985,31.28,0,0,381894,77.451
1.7155,0.5034,31.28,0,0,381897,77.454
1.7302,0.4839,31.28,0,0,381901,77.457
1.7351,0.4985,31.3,0,0,381904,77.46
1.7595,0.4985,31.28,0,0,381907,77.463
1.7693,0.4936,31.28,0,0,381911,77.466
1.7889,0.4985,31.3,0,0,381914,77.469
1.7986,0.5034,31.28,0,0,381918,77.472
1.8182,0.4936,31.28,0,0,381921,77.475
1.8328,0.4985,31.28,0,0,381924,77.478
1.8524,0.4985,31.25,0,0,381927,77.481
1.8866,0.4839,31.28,0,0,381930,77.484
1.8915,0.4985,31.28,0,0,381934,77.487
1.911,0.4985,31.28,0,0,381937,77.49
1.9306,0.4936,31.28,0,0,381940,77.493
1.9501,0.4936,31.28,0,0,381943,77.496
1.9648,0.4985,31.28,0,0,381946,77.499
1.9844,0.4839,31.28,0,0,381950,77.502
1.9941,0.4985,31.28,0,0,381954,77.505
2.0088,0.4985,31.28,0,0,381957,77.508
2.0186,0.4839,31.28,0,0,381960,77.511
2.043,0.4985,31.28,0,0,381963,77.514
2.0577,0.4985,31.28,0,0,381967,77.517
2.0772,0.523,31.28,0,0,381970,77.52
2.0968,0.4839,31.28,0,0,381973,77.523
2.1163,0.4985,31.28,0,0,381976,77.526
2.131,0.4985,31.12,0,0,381979,77.529
2.1457,0.5034,31.28,0,0,381983,77.532
2.1701,0.4985,31.28,0,0,381986,77.535
2.1848,0.4985,31.15,0,0,381989,77.538
2.2043,0.4985,31.28,0,0,381992,77.541
2.2532,0.4985,31.28,0,0,381996,77.544
2.2483,0.4936,31.28,0,0,382000,77.547
2.2727,0.4936,31.28,0,0,382003,77.55
2.3021,0.4985,31.28,0,0,382006,77.553
2.3314,0.4985,31.28,0,0,382009,77.556
2.3607,0.5034,31.28,0,0,382012,77.559
2.39,0.4936,31.28,0,0,382016,77.562
2.4145,0.4985,31.28,0,0,382019,77.565
2.4389,0.4985,31.2,0,0,382022,77.568
2.4633,0.4936,31.28,0,0,382025,77.571
2.4927,0.4985,31.28,0,0,382028,77.574
2.5171,0.4985,31.3,0,0,382032,77.577
2.5367,0.4985,31.28,0,0,382035,77.58
2.5562,0.4985,31.28,0,0,382039,77.583
2.5709,0.4985,31.28,0,0,382042,77.586
2.5806,0.4985,31.25,0,0,382045,77.589
2.5904,0.4888,31.28,0,0,382049,77.592
2.6002,0.4985,31.28,0,0,382052,77.595
2.6051,0.4985,31.3,0,0,382055,77.598
2.61,0.4985,31.28,0,0,382058,77.601
2.61,0.4936,31.28,0,0,382061,77.604
2.61,0.4985,31.28,0,0,382065,77.607
2.61,0.4985,31.28,0,0,382068,77.61
2.6002,0.4985,31.28,0,0,382071,77.613
2.5904,0.4985,31.28,0,0,382074,77.616
2.5806,0.4985,31.28,0,0,382077,77.619
2.566,0.4985,31.28,0,0,382082,77.622
2.5464,0.4985,31.28,0,0,382085,77.625
2.522,0.4985,31.28,0,0,382088,77.628
2.4927,0.4936,31.28,0,0,382091,77.631
2.4585,0.4985,31.2,0,0,382094,77.634
2.4194,0.4985,31.28,0,0,382098,77.637
2.3754,0.4985,31.28,0,0,382101,77.64
2.3216,0.4985,31.09,0,0,382104,77.643
2.2727,0.5181,31.25,0,0,382107,77.646
2.2287,0.4985,31.28,0,0,382110,77.649
2.1799,0.4985,31.28,0,0,382114,77.652
2.1261,0.4985,31.28,0,0,382117,77.655
2.0772,0.4985,31.28,0,0,382120,77.658
2.0381,0.4985,31.28,0,0,382124,77.661
1.999,0.4985,31.25,0,0,382127,77.664
1.9648,0.4888,31.28,0,0,382131,77.667
1.9355,0.4936,31.28,0,0,382134,77.67
1.911,0.4985,31.28,0,0,382137,77.673
1.8866,0.4936,31.28,0,0,382140,77.676
1.8671,0.4839,31.28,0,0,382143,77.679
1.8573,0.4985,31.28,0,0,382147,77.682
1.8524,0.5034,31.28,0,0,382150,77.685
1.8524,0.4985,31.28,0,0,382153,77.688
1.8524,0.4985,31.22,0,0,382156,77.691
1.8573,0.4936,31.28,0,0,382159,77.694
1.8671,0.4936,31.28,0,0,382163,77.697
1.8719,0.4936,31.28,0,0,382167,77.7
1.9013,0.4985,31.28,0,0,382170,77.703
1.8964,0.4985,31.28,0,0,382173,77.706
1.9062,0.4985,31.25,0,0,382176,77.709
1.9159,0.4985,31.28,0,0,382180,77.712
1.9355,0.4985,31.28,0,0,382183,77.715
1.9453,0.4985,31.25,0,0,382186,77.718
1.955,0.4936,31.28,0,0,382189,77.721
1.9599,0.4985,31.28,0,0,382192,77.724
1.9795,0.4985,31.25,0,0,382196,77.727
1.999,0.4936,31.28,0,0,382199,77.73
1.999,0.4985,31.28,0,0,382202,77.733
1.999,0.4985,31.28,0,0,382205,77.736
1.999,0.4985,31.28,0,0,382209,77.739
2.0039,0.4985,31.28,0,0,382213,77.742
2.0137,0.4985,31.28,0,0,382216,77.745
2.0137,0.4985,31.07,0,0,382219,77.748
2.0137,0.4985,31.28,0,0,382222,77.751
2.0137,0.4985,31.28,0,0,382225,77.754
2.0186,0.4985,31.3,0,0,382229,77.757
2.0137,0.4985,31.28,0,0,382232,77.76
2.0088,0.4985,31.28,0,0,382235,77.763
2.0039,0.4985,31.28,0,0,382238,77.766
2.0039,0.4985,31.28,0,0,382241,77.769
1.9941,0.4985,31.28,0,0,382245,77.772
1.9892,0.4985,31.28,0,0,382248,77.775
2.0039,0.4985,31.28,0,0,382252,77.778
1.9892,0.4985,31.28,0,0,382255,77.781
1.9892,0.4985,31.3,0,0,382258,77.784
1.9795,0.5034,31.28,0,0,382262,77.787
1.9844,0.4985,31.28,0,0,382265,77.79
1.9746,0.4985,31.28,0,0,382268,77.793
1.9746,0.4985,31.28,0,0,382271,77.796
1.9746,0.4985,31.28,0,0,382274,77.799
1.9697,0.4985,31.28,0,0,382278,77.802
1.9648,0.4985,31.28,0,0,382281,77.805
1.9648,0.4936,31.28,0,0,382284,77.808
1.9599,0.4985,31.12,0,0,382287,77.811
1.955,0.4985,31.28,0,0,382290,77.814
1.955,0.4985,31.28,0,0,382295,77.817
1.9501,0.4985,31.25,0,0,382298,77.82
1.955,0.5083,31.28,0,0,382301,77.823
1.9648,0.4936,31.28,0,0,382304,77.826
1.9501,0.4985,31.28,0,0,382307,77.829
1.9501,0.4985,31.28,0,0,382311,77.832
1.9746,0.4985,31.28,0,0,382314,77.835
1.9501,0.4985,31.28,0,0,382317,77.838
1.9501,0.4985,31.3,0,0,382320,77.841
1.9501,0.4985,31.28,0,0,382323,77.844
1.9453,0.4839,31.28,0,0,382327,77.847
1.9453,0.4985,31.09,0,0,382330,77.85
1.9453,0.4985,31.28,0,0,382333,77.853
1.9355,0.4985,31.28,0,0,382337,77.856
1.9404,0.4985,31.33,0,0,382340,77.859
1.9404,0.4936,31.28,0,0,382344,77.862
1.9453,0.4839,31.28,0,0,382347,77.865
1.9453,0.4985,31.28,0,0,382350,77.868
1.9453,0.4936,31.28,0,0,382353,77.871
1.9453,0.4985,31.28,0,0,382356,77.874
1.9501,0.4985,31.28,0,0,382360,77.877
1.9453,0.4985,31.28,0,0,382363,77.88
1.9453,0.4985,31.28,0,0,382366,77.883
1.9453,0.4936,31.28,0,0,382369,77.886
1.9453,0.4985,31.28,0,0,382372,77.889
1.9501,0.4936,31.33,0,0,382376,77.892
1.9453,0.5083,31.28,0,0,382380,77.895
1.9453,0.4936,31.28,0,0,382383,77.898
1.9453,0.4985,31.25,0,0,382386,77.901
1.9404,0.4985,31.28,0,0,382389,77.904
1.9404,0.4985,31.28,0,0,382393,77.907
1.9453,0.4936,31.04,0,0,382396,77.91
1.9404,0.5132,31.28,0,0,382399,77.913
1.9404,0.4985,31.28,0,0,382402,77.916
1.9404,0.4985,31.28,0,0,382405,77.919
1.9453,0.4985,31.28,0,0,382409,77.922
1.9501,0.4985,31.28,0,0,382412,77.925
1.9501,0.4985,31.28,0,0,382415,77.928
1.9501,0.5376,31.28,0,0,382418,77.931
1.9892,0.4839,31.28,0,0,382422,77.934
1.9599,0.4985,31.28,0,0,382426,77.937
1.9599,0.4985,31.28,0,0,382429,77.94
1.955,0.4985,31.28,0,0,382432,77.943
1.955,0.4985,31.28,0,0,382435,77.946
1.955,0.4985,31.3,0,0,382439,77.949
1.955,0.5279,31.28,0,0,382442,77.952
1.9648,0.4839,31.28,0,0,382445,77.955
1.9844,0.4936,31.28,0,0,382448,77.958
2.0088,0.5034,31.28,0,0,382451,77.961
2.0332,0.4985,31.28,0,0,382454,77.964
2.0528,0.4985,31.28,0,0,382458,77.967
2.0626,0.4985,31.28,0,0,382461,77.97
2.0626,0.4985,31.25,0,0,382465,77.973
2.0528,0.4985,31.28,0,0,382468,77.976
2.0332,0.4839,31.28,0,0,382471,77.979
2.0235,0.4985,31.28,0,0,382475,77.982
2.0039,0.4985,31.28,0,0,382478,77.985
1.9844,0.4936,31.28,0,0,382481,77.988
1.9648,0.4985,31.3,0,0,382484,77.991
1.9404,0.4985,31.28,0,0,382487,77.994
1.911,0.5034,31.28,0,0,382491,77.997
1.9208,0.4936,31.28,0,0,382494,78
1.8768,0.4985,31.28,0,0,382497,78.003
1.8671,0.4936,31.28,0,0,382500,78.006
1.8817,0.4936,31.28,0,0,382503,78.009
1.8475,0.4985,31.28,0,0,382508,78.012
1.8377,0.5034,31.28,0,0,382511,78.015
1.8622,0.4985,31.28,0,0,382514,78.018
1.8377,0.4985,31.28,0,0,382517,78.021
1.8328,0.5327,31.28,0,0,382520,78.024
1.8524,0.4985,31.28,0,0,382524,78.027
1.8328,0.4936,31.28,0,0,382527,78.03
1.8328,0.4985,31.28,0,0,382530,78.033
1.8328,0.4985,31.28,0,0,382533,78.036
1.828,0.4985,31.25,0,0,382537,78.039
1.8035,0.4936,31.28,0,0,382540,78.042
1.7595,0.4839,31.3,0,0,382543,78.045
1.6911,0.4985,31.28,0,0,382546,78.048
1.6422,0.4985,31.28,0,0,382550,78.051
1.652,0.4839,31.28,0,0,382554,78.054
1.7595,0.4936,31.3,0,0,382557,78.057
1.955,0.4985,31.28,0,0,382560,78.06
2.2727,0.4985,31.28,0,0,382563,78.063
2.7468,0.4985,31.28,0,0,382566,78.066
3.4164,0.4985,31.33,0,0,382570,78.069
4.0714,0.4936,31.28,0,0,382573,78.072
4.4868,0.4936,31.28,0,0,382576,78.075
4.521,0.4985,31.2,0,0,382579,78.078
4.1349,0.4985,31.28,0,0,382582,78.081
3.5337,0.4985,31.28,0,0,382586,78.084
2.957,0.4985,31.3,0,0,382589,78.087
2.4731,0.4985,31.22,0,0,382593,78.09
2.087,0.5181,31.28,0,0,382596,78.093
1.8084,0.4985,31.28,0,0,382599,78.096
1.6276,0.4936,31.28,0,0,382603,78.099
1.5152,0.4985,31.28,0,0,382606,78.102
1.4516,0.4985,31.28,0,0,382609,78.105
1.4174,0.4985,31.28,0,0,382612,78.108
1.4027,0.4888,31.28,0,0,382615,78.111
1.393,0.4985,31.28,0,0,382619,78.114
1.4027,0.4985,31.28,0,0,382622,78.117
1.4076,0.5034,31.28,0,0,382625,78.12
1.4272,0.4936,31.28,0,0,382628,78.123
1.4174,0.4985,31.28,0,0,382631,78.126
1.4272,0.4985,31.28,0,0,382636,78.129
1.4321,0.4985,31.28,0,0,382639,78.132
1.4467,0.4985,31.28,0,0,382642,78.135
1.4614,0.4985,31.28,0,0,382645,78.138
1.4761,0.4985,31.28,0,0,382648,78.141
1.4907,0.4985,31.28,0,0,382652,78.144
1.5103,0.4936,31.28,0,0,382655,78.147
1.52,0.4985,31.28,0,0,382658,78.15
1.5347,0.4985,31.28,0,0,382661,78.153
1.5836,0.4985,31.28,0,0,382664,78.156
1.564,0.4936,31.28,0,0,382668,78.159
1.5787,0.4985,31.28,0,0,382671,78.162
1.6031,0.4936,31.28,0,0,382674,78.165
1.608,0.4985,31.28,0,0,382678,78.168
1.6227,0.4985,31.28,0,0,382681,78.171
1.6422,0.4936,31.28,0,0,382685,78.174
1.6569,0.4985,31.28,0,0,382688,78.177
1.6667,0.4985,31.3,0,0,382691,78.18
1.6813,0.4985,31.28,0,0,382694,78.183
1.696,0.4936,31.28,0,0,382697,78.186
1.7107,0.4985,31.28,0,0,382701,78.189
1.7253,0.4888,31.28,0,0,382704,78.192
1.74,0.4985,31.28,0,0,382707,78.195
1.7546,0.4985,31.12,0,0,382710,78.198
1.7742,0.4985,31.28,0,0,382713,78.201
1.7889,0.4936,31.28,0,0,382717,78.204
1.8035,0.4985,31.28,0,0,382721,78.207
1.8133,0.5132,31.28,0,0,382724,78.21
1.8231,0.4985,31.28,0,0,382727,78.213
1.8426,0.4985,31.22,0,0,382730,78.216
1.8573,0.4985,31.28,0,0,382734,78.219
1.8719,0.4936,31.28,0,0,382737,78.222
1.8866,0.4985,31.25,0,0,382740,78.225
1.8964,0.5034,31.28,0,0,382743,78.228
1.911,0.4985,31.28,0,0,382746,78.231
1.9306,0.4985,31.15,0,0,382750,78.234
1.9404,0.5181,31.28,0,0,382753,78.237
1.955,0.4985,31.28,0,0,382756,78.24
1.9697,0.4985,31.09,0,0,382759,78.243
1.9795,0.4985,31.33,0,0,382763,78.246
2.0088,0.5034,31.28,0,0,382767,78.249
2.0088,0.4985,31.28,0,0,382770,78.252
2.0235,0.4985,31.28,0,0,382773,78.255
2.0283,0.4985,31.28,0,0,382776,78.258
2.0381,0.4985,31.25,0,0,382779,78.261
2.0479,0.4985,31.28,0,0,382783,78.264
2.0626,0.4936,31.28,0,0,382786,78.267
2.0626,0.4985,31.28,0,0,382789,78.27
2.0674,0.4985,31.12,0,0,382792,78.273
2.0723,0.5279,31.28,0,0,382795,78.276
2.1017,0.4839,31.28,0,0,382799,78.279
2.0723,0.4985,31.28,0,0,382802,78.282
